year,snapshot_date,country,rank,country_code,rating,rank_max,rating_max,rank_avg,rating_avg,rank_min,rating_min,matches_total,matches_home,matches_away,matches_neutral,wins,losses,draws,goals_for,goals_against,confederation,is_host
2004,2004-12-31,Scotland,62,SQ,1603,1,2104,10,1907,62,1603,673,310,325,38,326,197,150,1235,835,UEFA,0
2004,2004-12-31,South Africa,66,ZA,1583,7,1847,23,1741,74,1537,215,95,85,35,97,72,46,316,282,CAF,0
2004,2004-12-31,Jordan,67,JO,1581,40,1676,126,1233,153,1092,276,88,97,91,87,117,72,306,389,AFC,0
2004,2004-12-31,Saudi Arabia,68,SA,1573,29,1735,80,1466,125,1256,496,192,82,222,245,138,113,811,545,AFC,0
2004,2004-12-31,Canada,69,CA,1562,25,1733,46,1595,75,1470,274,101,125,48,96,116,62,294,401,CONCACAF,1
2004,2004-12-31,Qatar,74,QA,1529,54,1611,105,1334,164,965,364,149,80,135,146,122,96,509,433,AFC,0
2004,2004-12-31,New Zealand,78,NZ,1517,29,1640,63,1491,103,1334,295,105,127,63,126,121,48,565,467,OFC,0
2004,2004-12-31,Panama,79,PA,1516,55,1518,113,1279,143,1154,275,101,103,71,75,136,64,340,519,CONCACAF,0
2004,2004-12-31,Iraq,80,IQ,1508,23,1740,41,1639,81,1501,443,96,130,217,230,97,116,818,394,AFC,0
2004,2004-12-31,Ghana,88,GH,1482,10,1877,38,1655,101,1424,522,183,216,123,255,136,131,880,568,CAF,0
2004,2004-12-31,Haiti,89,HT,1480,37,1673,79,1399,129,1265,351,145,112,94,159,121,71,619,494,CONCACAF,0
2004,2004-12-31,DR Congo,95,CD,1442,20,1782,53,1582,108,1403,336,111,150,75,147,106,83,555,415,CAF,0
2004,2004-12-31,Algeria,99,DZ,1419,18,1773,42,1632,102,1419,453,171,175,107,176,144,133,624,481,CAF,0
2004,2004-12-31,Cape Verde,113,CV,1365,112,1370,130,1242,146,1172,95,34,29,32,29,45,21,82,114,CAF,0
2004,2004-12-31,Curaçao,159,CW,1182,26,1618,83,1424,166,1145,356,120,132,104,152,116,88,643,569,CONCACAF,0
2005,2005-12-31,Brazil,1,BR,2027,1,2195,5,1981,20,1805,795,294,264,237,490,136,169,1737,773,CONMEBOL,0
2005,2005-12-31,Netherlands,2,NL,1992,1,2109,17,1820,55,1553,653,316,264,73,315,194,144,1367,917,UEFA,0
2005,2005-12-31,France,3,FR,1973,1,2135,18,1757,40,1514,672,340,259,73,311,223,138,1218,1057,UEFA,0
2005,2005-12-31,Czechia,4,CZ,1965,1,2032,11,1870,26,1686,662,267,323,72,321,193,148,1273,854,UEFA,0
2005,2005-12-31,England,5,EN,1963,1,2213,4,1987,17,1810,914,388,449,77,531,175,208,2213,940,UEFA,0
2005,2005-12-31,Spain,6,ES,1957,1,2046,8,1922,19,1805,512,243,204,65,271,108,133,979,503,UEFA,0
2005,2005-12-31,Argentina,8,AR,1930,1,2159,5,1981,26,1751,845,307,333,205,443,188,214,1600,930,CONMEBOL,0
2005,2005-12-31,Portugal,9,PT,1910,3,2018,21,1762,41,1624,438,215,177,46,194,144,100,699,568,UEFA,0
2005,2005-12-31,Sweden,10,SE,1903,2,2013,15,1794,44,1579,864,387,392,85,425,253,186,1835,1207,UEFA,0
2005,2005-12-31,Germany,11,DE,1891,1,2146,8,1892,25,1637,778,333,328,117,440,176,162,1722,955,UEFA,0
2005,2005-12-31,Croatia,13,HR,1864,5,2008,12,1879,26,1783,159,68,70,21,77,33,49,271,164,UEFA,0
2005,2005-12-31,Turkey,16,TR,1844,9,1898,46,1571,77,1358,436,195,203,38,149,188,99,573,700,UEFA,0
2005,2005-12-31,United States,17,US,1841,11,1890,44,1611,93,1410,491,263,177,51,186,194,111,652,724,CONCACAF,1
2005,2005-12-31,Mexico,18,MX,1835,6,1958,21,1764,48,1498,667,226,196,245,334,172,161,1232,716,CONCACAF,1
2005,2005-12-31,Iran,19,IR,1828,17,1835,44,1626,79,1450,404,138,107,159,222,93,89,780,340,AFC,0
2005,2005-12-31,Uruguay,21,UY,1821,1,2104,12,1872,44,1636,774,273,323,178,329,260,185,1224,1014,CONMEBOL,0
2005,2005-12-31,Japan,22,JP,1812,9,1887,70,1394,114,1126,537,188,144,205,233,195,109,907,723,AFC,0
2005,2005-12-31,Switzerland,25,CH,1780,9,1917,28,1660,56,1485,670,321,310,39,211,317,142,959,1250,UEFA,0
2005,2005-12-31,Paraguay,26,PY,1778,5,1956,22,1756,42,1619,558,154,256,148,208,211,139,763,830,CONMEBOL,0
2005,2005-12-31,Norway,28,NO,1767,6,1944,38,1603,85,1364,686,326,318,42,242,291,153,1056,1221,UEFA,0
2005,2005-12-31,Australia,29,AU,1765,11,1876,35,1654,77,1475,404,198,143,63,205,120,79,889,496,AFC,0
2005,2005-12-31,Colombia,30,CO,1764,5,1945,59,1538,102,1304,411,129,147,135,146,151,114,494,536,CONMEBOL,0
2005,2005-12-31,Ecuador,38,EC,1715,21,1788,76,1443,121,1183,366,120,132,114,98,175,93,410,637,CONMEBOL,0
2005,2005-12-31,Egypt,39,EG,1713,12,1872,35,1659,70,1527,619,243,215,161,294,162,163,1093,706,CAF,0
2005,2005-12-31,Tunisia,40,TN,1712,24,1734,44,1616,81,1439,521,243,180,98,209,168,144,737,619,CAF,0
2005,2005-12-31,Ivory Coast,41,CI,1701,20,1761,47,1617,76,1476,440,178,166,96,209,118,113,695,479,CAF,0
2005,2005-12-31,Senegal,41,SN,1701,21,1808,60,1556,107,1387,478,165,187,126,193,154,131,604,492,CAF,0
2005,2005-12-31,Belgium,43,BE,1698,4,1961,24,1736,54,1503,650,314,288,48,260,252,138,1131,1129,UEFA,0
2005,2005-12-31,South Korea,44,KR,1687,16,1845,36,1667,84,1445,758,232,190,336,419,154,185,1444,694,AFC,0
2005,2005-12-31,Scotland,46,SQ,1681,1,2104,10,1905,63,1598,682,314,330,38,329,199,154,1246,843,UEFA,0
2005,2005-12-31,Morocco,46,MA,1681,19,1807,40,1657,67,1527,490,200,173,117,228,122,140,704,463,CAF,0
2005,2005-12-31,Austria,49,AT,1668,1,2070,16,1832,55,1603,659,310,312,37,277,239,143,1236,1073,UEFA,0
2005,2005-12-31,Bosnia and Herzegovina,54,BA,1630,46,1638,59,1584,76,1499,86,33,45,8,30,34,22,106,115,UEFA,0
2005,2005-12-31,Iraq,55,IQ,1608,23,1740,41,1637,81,1501,453,96,136,221,234,99,120,836,403,AFC,0
2005,2005-12-31,Ghana,57,GH,1602,10,1877,39,1653,101,1424,530,185,221,124,260,136,134,896,573,CAF,0
2005,2005-12-31,Uzbekistan,64,UZ,1578,25,1766,59,1586,93,1428,122,39,43,40,60,38,24,258,167,AFC,0
2005,2005-12-31,Saudi Arabia,66,SA,1568,29,1735,80,1469,125,1256,517,205,85,227,255,145,117,842,567,AFC,0
2005,2005-12-31,Canada,67,CA,1565,25,1733,46,1595,75,1470,282,102,130,50,99,121,62,301,413,CONCACAF,1
2005,2005-12-31,Jordan,71,JO,1544,40,1676,125,1239,153,1092,281,91,99,91,87,120,74,309,395,AFC,0
2005,2005-12-31,South Africa,77,ZA,1517,7,1847,24,1740,77,1517,231,101,90,40,102,77,52,342,311,CAF,0
2005,2005-12-31,New Zealand,78,NZ,1514,29,1640,64,1491,103,1334,296,105,127,64,126,122,48,565,468,OFC,0
2005,2005-12-31,Qatar,79,QA,1510,54,1611,105,1339,164,965,370,153,80,137,148,125,97,513,446,AFC,0
2005,2005-12-31,Panama,90,PA,1475,55,1563,113,1282,143,1154,299,106,114,79,78,151,70,353,561,CONCACAF,0
2005,2005-12-31,Haiti,91,HT,1473,37,1673,79,1400,129,1265,358,146,117,95,160,125,73,626,504,CONCACAF,0
2005,2005-12-31,DR Congo,96,CD,1453,20,1782,54,1580,108,1403,350,116,155,79,150,109,91,576,435,CAF,0
2005,2005-12-31,Algeria,102,DZ,1407,18,1773,43,1629,102,1402,460,175,177,108,178,147,135,633,493,CAF,0
2005,2005-12-31,Cape Verde,126,CV,1314,103,1391,129,1245,146,1172,101,36,32,33,30,50,21,87,126,CAF,0
2005,2005-12-31,Curaçao,161,CW,1182,26,1618,84,1421,166,1145,356,120,132,104,152,116,88,643,569,CONCACAF,0
2006,2006-12-31,Brazil,1,BR,2080,1,2195,5,1982,20,1805,807,294,267,246,500,137,170,1762,778,CONMEBOL,0
2006,2006-12-31,France,2,FR,2060,1,2135,18,1759,40,1514,689,347,262,80,323,225,141,1248,1066,UEFA,0
2006,2006-12-31,Netherlands,4,NL,1989,1,2109,17,1821,55,1553,667,323,267,77,324,195,148,1387,924,UEFA,0
2006,2006-12-31,Argentina,5,AR,1979,1,2159,5,1981,26,1751,854,307,335,212,447,191,216,1616,941,CONMEBOL,0
2006,2006-12-31,Germany,6,DE,1976,1,2146,8,1893,25,1637,796,347,332,117,453,178,165,1777,970,UEFA,0
2006,2006-12-31,England,7,EN,1960,1,2213,4,1987,17,1810,928,394,452,82,540,176,212,2241,947,UEFA,0
2006,2006-12-31,Croatia,9,HR,1896,5,2008,12,1878,26,1783,174,71,75,28,84,37,53,302,180,UEFA,0
2006,2006-12-31,Portugal,9,PT,1896,2,2018,21,1764,41,1624,453,218,181,54,203,148,102,726,581,UEFA,0
2006,2006-12-31,Czechia,11,CZ,1884,1,2032,11,1870,26,1686,675,273,326,76,328,196,151,1299,866,UEFA,0
2006,2006-12-31,Spain,12,ES,1883,1,2046,8,1922,19,1805,526,249,207,70,279,112,135,1003,517,UEFA,0
2006,2006-12-31,Sweden,13,SE,1870,2,2013,15,1795,44,1579,879,391,398,90,430,257,192,1848,1222,UEFA,0
2006,2006-12-31,Switzerland,15,CH,1846,9,1917,28,1661,56,1485,683,327,313,43,218,319,146,980,1258,UEFA,0
2006,2006-12-31,Turkey,16,TR,1843,9,1898,46,1574,77,1358,449,196,208,45,155,189,105,595,712,UEFA,0
2006,2006-12-31,Uruguay,18,UY,1822,1,2104,12,1871,44,1636,784,274,329,181,334,263,187,1237,1021,CONMEBOL,0
2006,2006-12-31,Mexico,19,MX,1821,6,1958,21,1765,48,1498,679,227,198,254,340,177,162,1246,728,CONCACAF,1
2006,2006-12-31,Colombia,21,CO,1790,5,1945,58,1542,102,1304,418,129,151,138,149,152,117,502,543,CONMEBOL,0
2006,2006-12-31,Iran,23,IR,1783,13,1842,44,1628,79,1450,419,144,112,163,230,95,94,807,354,AFC,0
2006,2006-12-31,Ivory Coast,27,CI,1774,20,1774,47,1620,76,1476,457,179,170,108,217,123,117,721,496,CAF,0
2006,2006-12-31,Norway,28,NO,1767,6,1944,38,1604,85,1364,696,330,323,43,244,295,157,1068,1236,UEFA,0
2006,2006-12-31,United States,29,US,1765,11,1890,44,1613,93,1410,506,272,178,56,193,199,114,674,740,CONCACAF,1
2006,2006-12-31,Paraguay,30,PY,1761,5,1956,22,1756,42,1619,568,154,261,153,210,215,143,773,841,CONMEBOL,0
2006,2006-12-31,Australia,30,AU,1761,11,1876,35,1656,77,1475,417,202,146,69,211,123,83,908,509,AFC,0
2006,2006-12-31,Ecuador,30,EC,1761,21,1805,75,1447,121,1183,377,121,135,121,101,181,95,420,649,CONMEBOL,0
2006,2006-12-31,Ghana,34,GH,1752,10,1877,39,1653,101,1424,547,185,224,138,268,143,136,917,591,CAF,0
2006,2006-12-31,Scotland,37,SQ,1737,1,2104,10,1904,63,1598,689,317,333,39,333,201,155,1261,850,UEFA,0
2006,2006-12-31,Japan,40,JP,1726,9,1887,69,1399,114,1126,556,197,149,210,242,201,113,937,742,AFC,0
2006,2006-12-31,Egypt,41,EG,1723,12,1872,35,1660,70,1527,632,253,217,162,301,165,166,1113,716,CAF,0
2006,2006-12-31,South Korea,45,KR,1680,16,1845,36,1668,84,1445,780,239,196,345,429,160,191,1475,714,AFC,0
2006,2006-12-31,Belgium,47,BE,1672,4,1961,24,1736,54,1503,659,318,292,49,264,254,141,1143,1136,UEFA,0
2006,2006-12-31,Morocco,48,MA,1660,19,1807,40,1657,67,1527,502,206,175,121,234,125,143,720,469,CAF,0
2006,2006-12-31,Senegal,49,SN,1650,21,1808,60,1559,107,1387,490,168,190,132,198,159,133,617,503,CAF,0
2006,2006-12-31,Tunisia,50,TN,1639,24,1757,44,1617,81,1439,537,250,181,106,216,173,148,756,632,CAF,0
2006,2006-12-31,Austria,53,AT,1629,1,2070,16,1830,59,1603,667,315,313,39,280,243,144,1248,1087,UEFA,0
2006,2006-12-31,Iraq,57,IQ,1599,23,1740,42,1636,81,1501,467,96,145,226,240,104,123,860,424,AFC,0
2006,2006-12-31,Canada,59,CA,1589,25,1733,47,1595,75,1470,287,103,134,50,101,123,63,305,416,CONCACAF,1
2006,2006-12-31,Saudi Arabia,61,SA,1579,29,1735,79,1471,125,1256,541,218,88,235,264,154,123,879,597,AFC,0
2006,2006-12-31,Uzbekistan,65,UZ,1572,25,1766,59,1585,93,1428,129,42,47,40,64,39,26,273,171,AFC,0
2006,2006-12-31,Bosnia and Herzegovina,68,BA,1563,46,1638,59,1586,76,1499,94,36,49,9,31,39,24,119,137,UEFA,0
2006,2006-12-31,Jordan,72,JO,1554,40,1676,124,1245,153,1092,298,99,106,93,94,126,78,330,408,AFC,0
2006,2006-12-31,Qatar,74,QA,1547,54,1611,104,1345,164,965,378,158,83,137,155,126,97,531,450,AFC,0
2006,2006-12-31,New Zealand,80,NZ,1515,29,1640,64,1492,103,1334,304,107,131,66,129,126,49,573,482,OFC,0
2006,2006-12-31,Panama,84,PA,1502,55,1563,112,1285,143,1154,305,108,118,79,81,153,71,360,566,CONCACAF,0
2006,2006-12-31,South Africa,91,ZA,1473,7,1847,25,1737,99,1448,242,102,95,45,106,81,55,347,318,CAF,0
2006,2006-12-31,DR Congo,94,CD,1462,20,1782,54,1578,108,1403,360,117,161,82,152,114,94,584,451,CAF,0
2006,2006-12-31,Haiti,97,HT,1438,37,1673,79,1401,129,1265,369,150,119,100,164,129,76,645,515,CONCACAF,0
2006,2006-12-31,Algeria,101,DZ,1412,18,1773,44,1626,103,1395,466,177,178,111,180,149,137,636,497,CAF,0
2006,2006-12-31,Cape Verde,123,CV,1324,103,1391,129,1246,146,1172,104,37,34,33,31,52,21,89,132,CAF,0
2006,2006-12-31,Curaçao,172,CW,1112,26,1618,85,1418,173,1112,359,123,132,104,152,118,89,644,576,CONCACAF,0
2007,2007-12-31,Brazil,1,BR,2077,1,2195,5,1983,20,1805,825,296,271,258,511,139,175,1800,791,CONMEBOL,0
2007,2007-12-31,Argentina,3,AR,2012,1,2159,5,1981,26,1751,870,310,341,219,458,194,218,1648,955,CONMEBOL,0
2007,2007-12-31,France,4,FR,2011,1,2135,17,1762,40,1514,701,354,267,80,330,227,144,1266,1072,UEFA,0
2007,2007-12-31,Spain,5,ES,1964,1,2046,8,1922,19,1805,538,254,214,70,289,112,137,1024,522,UEFA,0
2007,2007-12-31,Netherlands,6,NL,1946,1,2109,16,1823,55,1553,679,328,274,77,332,198,149,1405,931,UEFA,0
2007,2007-12-31,Czechia,7,CZ,1943,1,2032,11,1870,26,1686,685,277,332,76,335,197,153,1316,870,UEFA,0
2007,2007-12-31,Germany,7,DE,1943,1,2146,8,1894,25,1637,808,355,336,117,461,180,167,1801,979,UEFA,0
2007,2007-12-31,England,9,EN,1909,1,2213,4,1986,17,1810,940,401,456,83,546,180,214,2262,956,UEFA,0
2007,2007-12-31,Croatia,11,HR,1894,5,2008,12,1879,26,1783,185,77,80,28,93,38,54,327,189,UEFA,0
2007,2007-12-31,Mexico,12,MX,1883,6,1958,21,1766,48,1498,702,232,200,270,353,185,164,1285,754,CONCACAF,1
2007,2007-12-31,Portugal,13,PT,1879,2,2018,21,1766,41,1624,465,223,187,55,209,148,108,745,589,UEFA,0
2007,2007-12-31,Paraguay,14,PY,1844,5,1956,22,1756,42,1619,584,157,270,157,216,221,147,795,859,CONMEBOL,0
2007,2007-12-31,Colombia,15,CO,1838,5,1945,58,1545,102,1304,435,136,155,144,159,155,121,526,560,CONMEBOL,0
2007,2007-12-31,Turkey,18,TR,1814,9,1898,46,1577,77,1358,461,199,215,47,159,193,109,612,726,UEFA,0
2007,2007-12-31,Switzerland,19,CH,1807,9,1917,28,1663,56,1485,693,332,314,47,222,324,147,995,1274,UEFA,0
2007,2007-12-31,Sweden,20,SE,1798,2,2013,15,1795,44,1579,893,396,407,90,435,262,196,1868,1240,UEFA,0
2007,2007-12-31,Uruguay,21,UY,1797,1,2104,13,1871,44,1636,798,276,337,185,340,267,191,1260,1037,CONMEBOL,0
2007,2007-12-31,Iran,24,IR,1788,13,1842,43,1630,79,1450,432,146,117,169,238,96,98,831,365,AFC,0
2007,2007-12-31,Japan,26,JP,1778,9,1887,69,1402,114,1126,569,202,151,216,249,202,118,962,753,AFC,0
2007,2007-12-31,Norway,27,NO,1772,6,1944,38,1606,85,1364,707,336,327,44,250,298,159,1092,1248,UEFA,0
2007,2007-12-31,Ghana,29,GH,1760,10,1877,39,1655,101,1424,555,187,226,142,272,145,138,931,602,CAF,0
2007,2007-12-31,Scotland,30,SQ,1759,1,2104,10,1903,63,1598,699,322,338,39,340,204,155,1275,859,UEFA,0
2007,2007-12-31,United States,30,US,1759,11,1890,44,1615,93,1410,523,283,181,59,204,204,115,702,758,CONCACAF,1
2007,2007-12-31,Ivory Coast,32,CI,1756,20,1788,46,1623,76,1476,466,180,175,111,222,125,119,742,502,CAF,0
2007,2007-12-31,Australia,38,AU,1729,11,1876,35,1657,77,1475,427,204,149,74,215,127,85,923,520,AFC,0
2007,2007-12-31,Egypt,40,EG,1699,12,1872,35,1661,70,1527,644,260,221,163,307,166,171,1132,723,CAF,0
2007,2007-12-31,Morocco,42,MA,1686,19,1807,40,1657,67,1527,510,209,178,123,238,126,146,732,475,CAF,0
2007,2007-12-31,Ecuador,43,EC,1673,21,1805,75,1451,121,1183,395,127,140,128,106,192,97,447,685,CONMEBOL,0
2007,2007-12-31,South Korea,45,KR,1666,16,1845,36,1668,84,1445,791,243,197,351,433,163,195,1484,722,AFC,0
2007,2007-12-31,Senegal,48,SN,1653,21,1808,60,1561,107,1387,500,170,193,137,204,160,136,639,515,CAF,0
2007,2007-12-31,Saudi Arabia,50,SA,1650,29,1735,79,1474,125,1256,565,223,92,250,278,159,128,919,616,AFC,0
2007,2007-12-31,Iraq,51,IQ,1642,23,1740,42,1636,81,1501,487,96,151,240,247,109,131,884,439,AFC,0
2007,2007-12-31,Belgium,52,BE,1640,4,1961,24,1735,57,1503,669,323,297,49,267,259,143,1153,1152,UEFA,0
2007,2007-12-31,Tunisia,54,TN,1633,24,1757,44,1617,81,1439,546,254,186,106,221,174,151,772,637,CAF,0
2007,2007-12-31,Canada,57,CA,1625,25,1733,47,1595,75,1470,297,104,139,54,105,126,66,321,427,CONCACAF,1
2007,2007-12-31,Austria,59,AT,1598,1,2070,17,1828,61,1592,679,324,316,39,281,248,150,1255,1100,UEFA,0
2007,2007-12-31,Panama,65,PA,1569,55,1587,112,1289,143,1154,323,112,123,88,86,159,78,379,590,CONCACAF,0
2007,2007-12-31,Uzbekistan,69,UZ,1557,25,1766,60,1583,93,1428,147,45,54,48,71,46,30,311,189,AFC,0
2007,2007-12-31,Haiti,72,HT,1545,37,1673,79,1403,129,1265,386,151,125,110,174,132,80,672,527,CONCACAF,0
2007,2007-12-31,New Zealand,73,NZ,1542,29,1640,64,1492,103,1334,312,110,136,66,132,128,52,583,495,OFC,0
2007,2007-12-31,Bosnia and Herzegovina,74,BA,1541,46,1638,59,1586,76,1499,103,41,53,9,34,45,24,130,153,UEFA,0
2007,2007-12-31,Jordan,82,JO,1517,40,1676,123,1250,153,1092,307,105,109,93,98,129,80,342,414,AFC,0
2007,2007-12-31,South Africa,88,ZA,1484,7,1847,25,1734,99,1448,258,112,99,47,112,86,60,367,328,CAF,0
2007,2007-12-31,Qatar,90,QA,1468,54,1611,103,1349,164,965,395,166,87,142,159,133,103,551,474,AFC,0
2007,2007-12-31,DR Congo,96,CD,1448,20,1782,55,1576,108,1403,367,120,165,82,154,116,97,592,457,CAF,0
2007,2007-12-31,Algeria,105,DZ,1401,18,1773,44,1623,110,1386,474,180,180,114,183,153,138,649,512,CAF,0
2007,2007-12-31,Cape Verde,131,CV,1303,103,1391,129,1247,146,1172,110,39,37,34,31,54,25,92,141,CAF,0
2007,2007-12-31,Curaçao,174,CW,1112,26,1618,86,1414,174,1112,359,123,132,104,152,118,89,644,576,CONCACAF,0
2008,2008-12-31,Spain,1,ES,2100,1,2100,8,1924,19,1805,554,261,217,76,304,112,138,1057,527,UEFA,0
2008,2008-12-31,Netherlands,2,NL,2027,1,2109,16,1825,55,1553,694,334,279,81,343,200,151,1438,944,UEFA,0
2008,2008-12-31,Brazil,3,BR,2017,1,2195,5,1984,20,1805,836,300,275,261,517,141,178,1818,799,CONMEBOL,0
2008,2008-12-31,England,5,EN,1987,1,2213,4,1986,17,1810,950,405,461,84,554,181,215,2287,964,UEFA,0
2008,2008-12-31,Argentina,6,AR,1974,1,2159,5,1981,26,1751,882,313,348,221,463,195,224,1665,961,CONMEBOL,0
2008,2008-12-31,Germany,7,DE,1966,1,2146,8,1894,25,1637,824,361,341,122,472,183,169,1837,995,UEFA,0
2008,2008-12-31,France,8,FR,1892,1,2135,17,1764,40,1514,715,361,271,83,336,231,148,1282,1088,UEFA,0
2008,2008-12-31,Croatia,9,HR,1882,5,2008,12,1879,26,1783,198,82,85,31,100,40,58,346,202,UEFA,0
2008,2008-12-31,Paraguay,11,PY,1854,5,1956,22,1757,42,1619,597,160,278,159,221,224,152,807,871,CONMEBOL,0
2008,2008-12-31,Czechia,12,CZ,1846,1,2032,11,1871,26,1686,697,280,338,79,340,201,156,1333,884,UEFA,0
2008,2008-12-31,Mexico,13,MX,1834,6,1958,21,1767,48,1498,717,236,204,277,362,189,166,1315,769,CONCACAF,1
2008,2008-12-31,Uruguay,15,UY,1831,1,2104,13,1871,44,1636,809,280,343,186,344,268,197,1281,1049,CONMEBOL,0
2008,2008-12-31,Turkey,16,TR,1830,9,1898,45,1580,77,1358,477,203,220,54,167,196,114,637,744,UEFA,0
2008,2008-12-31,Portugal,18,PT,1822,2,2018,21,1767,41,1624,478,227,191,60,214,154,110,769,609,UEFA,0
2008,2008-12-31,United States,19,US,1804,11,1890,43,1617,93,1410,537,290,188,59,213,207,117,732,766,CONCACAF,1
2008,2008-12-31,Switzerland,21,CH,1792,9,1917,28,1664,56,1485,706,342,317,47,229,329,148,1016,1290,UEFA,0
2008,2008-12-31,Iran,24,IR,1773,13,1842,43,1632,79,1450,453,157,125,171,250,98,105,862,376,AFC,0
2008,2008-12-31,Japan,24,JP,1773,9,1887,69,1406,114,1126,588,213,157,218,259,204,125,993,766,AFC,0
2008,2008-12-31,Egypt,29,EG,1767,12,1872,35,1662,70,1527,662,266,225,171,320,169,173,1172,740,CAF,0
2008,2008-12-31,Sweden,30,SE,1758,2,2013,15,1795,44,1579,907,401,412,94,439,269,199,1878,1255,UEFA,0
2008,2008-12-31,Australia,31,AU,1756,11,1876,35,1658,77,1475,440,209,155,76,223,129,88,941,526,AFC,0
2008,2008-12-31,Colombia,33,CO,1747,5,1945,57,1549,102,1304,448,140,161,147,161,162,125,536,576,CONMEBOL,0
2008,2008-12-31,South Korea,37,KR,1725,16,1845,37,1668,84,1445,807,250,202,355,441,164,202,1511,733,AFC,0
2008,2008-12-31,Scotland,39,SQ,1720,1,2104,11,1901,63,1598,706,326,341,39,341,207,158,1279,866,UEFA,0
2008,2008-12-31,Ivory Coast,40,CI,1709,15,1839,46,1625,76,1476,484,183,182,119,231,129,124,775,520,CAF,0
2008,2008-12-31,Norway,41,NO,1707,6,1944,38,1607,85,1364,715,340,331,44,250,302,163,1098,1261,UEFA,0
2008,2008-12-31,Ecuador,42,EC,1703,21,1805,74,1455,121,1183,407,131,145,131,111,196,100,459,697,CONMEBOL,0
2008,2008-12-31,Ghana,44,GH,1695,10,1877,39,1656,101,1424,572,197,231,144,281,151,140,956,618,CAF,0
2008,2008-12-31,Morocco,47,MA,1661,19,1807,40,1657,67,1527,524,216,183,125,248,129,147,767,489,CAF,0
2008,2008-12-31,Saudi Arabia,50,SA,1648,29,1735,78,1478,125,1256,583,236,96,251,290,162,131,950,631,AFC,0
2008,2008-12-31,Belgium,52,BE,1631,4,1961,24,1734,57,1503,677,327,301,49,269,263,145,1163,1167,UEFA,0
2008,2008-12-31,Tunisia,56,TN,1615,24,1757,45,1617,81,1439,562,260,191,111,228,178,156,796,652,CAF,0
2008,2008-12-31,Iraq,59,IQ,1595,23,1740,42,1636,81,1501,499,96,159,244,250,114,135,894,452,AFC,0
2008,2008-12-31,Bosnia and Herzegovina,61,BA,1576,46,1638,60,1583,81,1499,112,46,57,9,38,49,25,150,167,UEFA,0
2008,2008-12-31,Canada,64,CA,1566,25,1733,47,1595,75,1470,309,108,145,56,108,132,69,339,448,CONCACAF,1
2008,2008-12-31,Austria,65,AT,1565,1,2070,17,1826,66,1565,693,335,318,40,284,255,154,1278,1126,UEFA,0
2008,2008-12-31,Uzbekistan,69,UZ,1553,25,1766,60,1583,93,1428,160,51,61,48,77,51,32,331,207,AFC,0
2008,2008-12-31,Panama,71,PA,1545,55,1590,111,1293,143,1154,329,113,126,90,88,161,80,384,596,CONCACAF,0
2008,2008-12-31,Senegal,72,SN,1543,21,1808,60,1561,107,1387,513,174,198,141,208,163,142,657,531,CAF,0
2008,2008-12-31,South Africa,75,ZA,1533,7,1847,26,1732,99,1448,280,127,102,51,125,91,64,399,347,CAF,0
2008,2008-12-31,New Zealand,82,NZ,1520,29,1640,64,1492,103,1334,315,111,138,66,134,129,52,589,498,OFC,0
2008,2008-12-31,Jordan,83,JO,1519,40,1676,122,1255,153,1092,327,111,119,97,104,139,84,365,439,AFC,0
2008,2008-12-31,Qatar,86,QA,1510,54,1611,103,1353,164,965,420,182,93,145,169,142,109,582,509,AFC,0
2008,2008-12-31,Algeria,97,DZ,1438,18,1773,45,1621,110,1386,483,183,183,117,187,155,141,659,518,CAF,0
2008,2008-12-31,DR Congo,99,CD,1432,20,1782,56,1574,108,1403,377,124,168,85,158,119,100,609,465,CAF,0
2008,2008-12-31,Haiti,105,HT,1414,37,1673,79,1404,129,1265,408,158,137,113,179,141,88,689,556,CONCACAF,0
2008,2008-12-31,Cape Verde,125,CV,1320,103,1391,129,1249,146,1172,118,42,41,35,35,57,26,101,150,CAF,0
2008,2008-12-31,Curaçao,168,CW,1145,26,1618,87,1411,174,1112,371,129,136,106,156,124,91,654,592,CONCACAF,0
2009,2009-12-31,Brazil,1,BR,2103,1,2195,5,1984,20,1805,853,304,282,267,531,142,180,1856,811,CONMEBOL,0
2009,2009-12-31,Spain,2,ES,2094,1,2132,8,1926,19,1805,570,266,225,79,319,113,138,1104,539,UEFA,0
2009,2009-12-31,Netherlands,3,NL,2031,1,2109,16,1827,55,1553,705,340,284,81,349,200,156,1456,948,UEFA,0
2009,2009-12-31,England,4,EN,1985,1,2213,4,1986,17,1810,961,411,465,85,561,184,216,2315,973,UEFA,0
2009,2009-12-31,Germany,5,DE,1961,1,2146,8,1895,25,1637,835,367,346,122,479,184,172,1863,1002,UEFA,0
2009,2009-12-31,Argentina,7,AR,1897,1,2159,5,1981,26,1751,895,319,355,221,471,200,224,1686,979,CONMEBOL,0
2009,2009-12-31,France,8,FR,1890,1,2135,17,1765,40,1514,727,369,275,83,343,233,151,1298,1095,UEFA,0
2009,2009-12-31,Mexico,8,MX,1890,6,1958,21,1768,48,1498,738,241,210,287,374,194,170,1358,787,CONCACAF,1
2009,2009-12-31,Croatia,10,HR,1888,5,2008,12,1880,26,1783,207,86,90,31,107,41,59,367,214,UEFA,0
2009,2009-12-31,Portugal,12,PT,1874,2,2018,21,1767,41,1624,490,232,197,61,223,154,113,788,611,UEFA,0
